,PickUp,Drop,Bus_Type,From_To,Rating,Price,State
5840,Esplanade,Bus Stand,A/C Seater Push Back (2+3),kolkata-to-digha,2.9,249.0,SOUTH BENGAL
5841,Esplanade,New Digha,A/C Seater Push Back (2+3),kolkata-to-digha,2.6,291.0,SOUTH BENGAL
5842,Esplanade,Digha,A/C Seater (2+3),kolkata-to-digha,3.1,278.0,SOUTH BENGAL
5843,Esplanade,Digha,A/C Seater Push Back (2+3),kolkata-to-digha,2.1,299.0,SOUTH BENGAL
5844,Esplanade,Bus Stand,AC Seater (2+3),kolkata-to-digha,2.2,352.0,SOUTH BENGAL
5845,Esplanade,Bus Stand,AC Seater (2+3),kolkata-to-digha,2.7,352.0,SOUTH BENGAL
5846,Esplanade,Bus Stand,A/C Seater Push Back (2+3),kolkata-to-digha,2.3,469.0,SOUTH BENGAL
5847,Esplanade,New Digha Bus Stand,A/C Seater Push Back (2+3),kolkata-to-digha,2.0,399.0,SOUTH BENGAL
5848,Esplanade,Digha,A/C Seater Push Back (2+3),kolkata-to-digha,1.8,300.0,SOUTH BENGAL
5849,Esplanade,Old Digha Bus stand,A/C Seater Push Back (2+3),kolkata-to-digha,1.2,450.0,SOUTH BENGAL
5850,SNEMITA PARIBAHAN (B.C.ROY MA...,Bus Stand,AC Seater (2+3),kolkata-to-digha,3.6,330.0,SOUTH BENGAL
5851,Esplanade,Old Digha Petrol Pump,AC Seater (2+3),kolkata-to-digha,3.5,320.0,SOUTH BENGAL
5852,Howrah Bus Stand,Old Digha,NON A/C Seater (2+3),kolkata-to-digha,3.4,250.0,SOUTH BENGAL
5853,Esplanade,Digha,NON A/C Seater Pushback (2+3),kolkata-to-digha,3.2,220.0,SOUTH BENGAL
5856,Esplanade,Old Digha Bus stand,A/C Seater (2+3),kolkata-to-digha,2.9,450.0,SOUTH BENGAL
5857,Howrah Bus Stand,Digha,Non AC Seater (2+3),kolkata-to-digha,1.8,200.0,SOUTH BENGAL
5858,Esplanade,Old DighaBus Stand,A/C Seater Push Back (2+3),kolkata-to-digha,1.0,500.0,SOUTH BENGAL
5859,Esplanade,Digha,A/C Seater (2+3),kolkata-to-digha,1.9,300.0,SOUTH BENGAL
5860,Digha,Esplanade,Volvo 9600 Multi Axle Semi-Sleeper (2+2),digha-to-kolkata,4.6,299.0,SOUTH BENGAL
5861,Digha,Esplanade,Volvo 9600 A/C Seater (2+2),digha-to-kolkata,4.4,349.0,SOUTH BENGAL
5862,Digha,Esplanade,Volvo B11R Multi Axle Seater (2+2),digha-to-kolkata,4.3,300.0,SOUTH BENGAL
5863,Digha,Esplanade,VE A/C Seater (2+2),digha-to-kolkata,4.1,300.0,SOUTH BENGAL
5864,Bus Stand,Esplanade,AC Seater (2+2),digha-to-kolkata,4.0,300.0,SOUTH BENGAL
5865,RAJBARI KALI MANDIR,Karunamoyee,Volvo A/C Seater (2+2),digha-to-kolkata,4.3,300.0,SOUTH BENGAL
5866,New Digha,Esplanade,A/C Seater (2+3),digha-to-kolkata,4.0,260.0,SOUTH BENGAL
5868,Digha,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,3.7,287.0,SOUTH BENGAL
5869,Digha Bus Stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,3.1,302.0,SOUTH BENGAL
5870,Bus Stand,Esplanade,A/C Seater / Sleeper (2+2),digha-to-kolkata,3.5,400.0,SOUTH BENGAL
5871,Digha bus stand,Esplanade,A/C Seater (2+3),digha-to-kolkata,3.6,300.0,SOUTH BENGAL
5872,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,3.2,370.0,SOUTH BENGAL
5873,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,4.4,290.0,SOUTH BENGAL
5874,Bus Stand,Esplanade,A/C Seater / Sleeper (2+2),digha-to-kolkata,4.0,400.0,SOUTH BENGAL
5875,New Digha,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,3.7,302.0,SOUTH BENGAL
5876,Digha,Kolkata,A/C Seater (2+3),digha-to-kolkata,3.4,300.0,SOUTH BENGAL
5877,Bus Stand,Esplanade,AC Seater (2+2),digha-to-kolkata,4.3,324.0,SOUTH BENGAL
5878,Bus Stand,Dunlop,AC Seater (2+3),digha-to-kolkata,3.5,370.0,SOUTH BENGAL
5879,New Digha Bus stand,Dunlop,A/C Seater (2+3),digha-to-kolkata,3.5,375.0,SOUTH BENGAL
5880,Snemita Paribahan New Digha,Esplanade,A/C Seater / Sleeper (2+2),digha-to-kolkata,4.0,320.0,SOUTH BENGAL
5881,Old Digha Shani Mandir,Esplanade,Scania Multi-Axle AC Semi Sleeper (2+2),digha-to-kolkata,3.9,370.0,SOUTH BENGAL
5882,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,3.6,280.0,SOUTH BENGAL
5883,Old Digha Bus stand,Esplanade,A/C Seater (2+3),digha-to-kolkata,3.5,420.0,SOUTH BENGAL
5884,New Digha,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,3.5,302.0,SOUTH BENGAL
5885,New Digha Bus Stand,Esplanade,A/C Seater / Sleeper (2+2),digha-to-kolkata,3.4,300.0,SOUTH BENGAL
5886,Digha,Dunlop,A/C Seater Push Back (2+3),digha-to-kolkata,2.7,324.0,SOUTH BENGAL
5887,Old Digha Bus stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,3.0,420.0,SOUTH BENGAL
5888,Digha,Esplanade,A/C Seater (2+3),digha-to-kolkata,3.5,320.0,SOUTH BENGAL
5889,Bus Stand,Dunlop,A/C Seater (2+3),digha-to-kolkata,3.5,375.0,SOUTH BENGAL
5890,Bus Stand,Esplanade,A/C Seater (2+3),digha-to-kolkata,3.2,320.0,SOUTH BENGAL
5891,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,3.0,257.0,SOUTH BENGAL
5892,Bus Stand,Esplanade,AC Seater (2+2),digha-to-kolkata,2.9,370.0,SOUTH BENGAL
5893,Bus Stand,Sodepur,Non AC Seater (2+3),digha-to-kolkata,2.9,215.0,SOUTH BENGAL
5894,Bus Stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,2.9,257.0,SOUTH BENGAL
5895,Digha old Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,3.1,350.0,SOUTH BENGAL
5896,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,3.2,280.0,SOUTH BENGAL
5897,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,3.8,257.0,SOUTH BENGAL
5898,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,2.4,257.0,SOUTH BENGAL
5899,Old Digha Bus stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,3.3,370.0,SOUTH BENGAL
5900,Bus Stand,Esplanade,AC Seater (2+2),digha-to-kolkata,2.6,320.0,SOUTH BENGAL
5901,Bus Stand,Esplanade,A/C Seater (2+3),digha-to-kolkata,3.1,280.0,SOUTH BENGAL
5902,Bus Stand,Dunlop,AC Seater (2+3),digha-to-kolkata,3.0,320.0,SOUTH BENGAL
5903,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,2.9,290.0,SOUTH BENGAL
5904,Digha bus stand,Esplanade,A/C Seater (2+3),digha-to-kolkata,3.8,300.0,SOUTH BENGAL
5905,Old Digha Bus stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,2.3,370.0,SOUTH BENGAL
5906,Old Digha Petrol Pump,Dunlop,AC Seater (2+3),digha-to-kolkata,2.9,320.0,SOUTH BENGAL
5907,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,2.4,330.0,SOUTH BENGAL
5908,Bus Stand,Dunlop,Non AC Seater (2+3),digha-to-kolkata,3.5,230.0,SOUTH BENGAL
5909,Bus Stand,Dunlop,AC Seater (2+3),digha-to-kolkata,2.5,352.0,SOUTH BENGAL
5911,Old Digha Bus Stand,Esplande Bus Stand,A/C Seater (2+3),digha-to-kolkata,2.6,276.0,SOUTH BENGAL
5912,Old Digha Bus Stand,Esplande Bus Stand,A/C Executive (2+3),digha-to-kolkata,2.3,276.0,SOUTH BENGAL
5913,Old Digha Bus Stand,Esplande Bus Stand,A/C Executive (2+3),digha-to-kolkata,2.9,276.0,SOUTH BENGAL
5914,New Digha,Esplande Bus Stand,A/C Seater (2+3),digha-to-kolkata,3.1,238.0,SOUTH BENGAL
5915,New Digha,Esplande Bus Stand,Non AC Seater (2+3),digha-to-kolkata,2.7,247.0,SOUTH BENGAL
5916,Digha,Howrah Bus Stand,Non AC Seater (2+3),digha-to-kolkata,2.6,220.0,SOUTH BENGAL
5917,Old Digha Bus Stand,Esplande Bus Stand,A/C Executive (2+3),digha-to-kolkata,2.2,276.0,SOUTH BENGAL
5918,Digha,Karunamoyee,Non AC Seater (2+3),digha-to-kolkata,2.4,220.0,SOUTH BENGAL
5919,Old Digha Bus Stand,Esplande Bus Stand,A/C Executive (2+3),digha-to-kolkata,2.0,276.0,SOUTH BENGAL
5920,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,1.4,257.0,SOUTH BENGAL
5921,Old Digha Petrol Pump,Esplanade,AC Seater (2+3),digha-to-kolkata,2.2,290.0,SOUTH BENGAL
5922,Old Digha Bus stand,Esplanade,AC Seater (2+2),digha-to-kolkata,1.3,400.0,SOUTH BENGAL
5923,Bus Stand,Esplanade,A/C Seater (2+3),digha-to-kolkata,2.2,280.0,SOUTH BENGAL
5924,New Digha,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,1.2,302.0,SOUTH BENGAL
5925,Digha Bus Stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,1.6,302.0,SOUTH BENGAL
5926,Bus Stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,1.3,352.0,SOUTH BENGAL
5927,New Digha,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,1.9,243.0,SOUTH BENGAL
5928,old digha bus stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,2.0,299.0,SOUTH BENGAL
5930,Digha Bus Stand,Esplanade,A/C Seater Push Back (2+2),digha-to-kolkata,2.1,302.0,SOUTH BENGAL
5931,Bus Stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,3.5,352.0,SOUTH BENGAL
5932,New Digha Bus Stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,1.4,345.0,SOUTH BENGAL
5933,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,2.1,280.0,SOUTH BENGAL
5934,Bus Stand,Dunlop,AC Seater (2+3),digha-to-kolkata,1.8,352.0,SOUTH BENGAL
5935,New Digha Bus Stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,2.1,385.0,SOUTH BENGAL
5936,New Digha Bus Stand,Esplanade,A/C Seater / Sleeper (2+2),digha-to-kolkata,1.8,469.0,SOUTH BENGAL
5937,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,2.3,290.0,SOUTH BENGAL
5938,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,1.2,370.0,SOUTH BENGAL
5939,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,4.0,320.0,SOUTH BENGAL
5940,Bus Stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,3.8,419.0,SOUTH BENGAL
5941,Digha Bus stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,3.4,309.0,SOUTH BENGAL
5942,New Digha Bus stand,Dunlop,A/C Seater (2+3),digha-to-kolkata,3.4,375.0,SOUTH BENGAL
5943,Digha Bus Stand,Esplanade,A/C Seater / Sleeper (2+2),digha-to-kolkata,4.2,520.0,SOUTH BENGAL
5944,Digha,Dunlop,A/C Seater Push Back (2+3),digha-to-kolkata,3.5,324.0,SOUTH BENGAL
5945,Digha,Esplanade,A/C Seater (2+3),digha-to-kolkata,3.2,249.0,SOUTH BENGAL
5946,Bus Stand,Dunlop,AC Seater (2+3),digha-to-kolkata,3.2,352.0,SOUTH BENGAL
5947,Digha,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,3.2,323.0,SOUTH BENGAL
5948,Bus Stand,Esplanade,A/C Seater / Sleeper (2+2),digha-to-kolkata,4.0,266.0,SOUTH BENGAL
5949,Snemita Parisheba,Esplanade,AC Seater (2+3),digha-to-kolkata,3.5,352.0,SOUTH BENGAL
5950,Digha,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,3.2,249.0,SOUTH BENGAL
5951,Digha Bus stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,3.2,309.0,SOUTH BENGAL
5952,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,3.2,290.0,SOUTH BENGAL
5953,Bus Stand,Esplanade,A/C Executive (2+3),digha-to-kolkata,3.5,370.0,SOUTH BENGAL
5954,Digha bus stand,Esplanade,A/C Seater (2+3),digha-to-kolkata,3.5,300.0,SOUTH BENGAL
5956,Bus Stand,Esplanade,AC Seater (2+2),digha-to-kolkata,3.5,290.0,SOUTH BENGAL
5957,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,3.3,257.0,SOUTH BENGAL
5958,Bus Stand,Dunlop,AC Seater (2+3),digha-to-kolkata,3.0,370.0,SOUTH BENGAL
5959,Bus Stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,3.0,249.0,SOUTH BENGAL
5960,Old Digha Bus stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,3.2,420.0,SOUTH BENGAL
5961,Digha,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,3.5,259.0,SOUTH BENGAL
5962,Bus Stand,Esplanade,A/C Seater (2+3),digha-to-kolkata,4.3,290.0,SOUTH BENGAL
5963,Digha,Birati More,AC Seater (2+3),digha-to-kolkata,3.1,380.0,SOUTH BENGAL
5964,Bus Stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,3.7,352.0,SOUTH BENGAL
5965,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,2.9,280.0,SOUTH BENGAL
5966,Digha,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,2.9,355.0,SOUTH BENGAL
5967,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,3.2,257.0,SOUTH BENGAL
5968,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,3.5,257.0,SOUTH BENGAL
5969,Bus Stand,Dunlop More,AC Seater (2+3),digha-to-kolkata,2.8,370.0,SOUTH BENGAL
5970,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,2.8,285.0,SOUTH BENGAL
5971,Snemita Paribahan New Digha,Esplanade,A/C Seater / Sleeper (2+2),digha-to-kolkata,2.8,320.0,SOUTH BENGAL
5972,Bus Stand,Esplanade,AC Seater (2+2),digha-to-kolkata,2.8,320.0,SOUTH BENGAL
5973,Bus Stand,Esplanade,A/C Seater (2+3),digha-to-kolkata,2.8,280.0,SOUTH BENGAL
5974,Bus Stand,Esplanade,AC Seater (2+2),digha-to-kolkata,3.4,320.0,SOUTH BENGAL
5975,Bus Stand,Esplanade,A/C Seater (2+3),digha-to-kolkata,3.2,280.0,SOUTH BENGAL
5976,Digha bus stand,Esplanade,A/C Seater (2+3),digha-to-kolkata,2.6,300.0,SOUTH BENGAL
5977,Digha,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,3.2,299.0,SOUTH BENGAL
5978,Bus Stand,Esplanade,A/C Push Back (2+3),digha-to-kolkata,1.8,280.0,SOUTH BENGAL
5979,Digha,Esplanade,A/C Seater (2+3),digha-to-kolkata,1.7,300.0,SOUTH BENGAL
5980,Old Digha,Esplanade,A/C Seater (2+3),digha-to-kolkata,1.9,305.0,SOUTH BENGAL
5981,Digha,Esplanade,A/C Seater / Sleeper (2+2),digha-to-kolkata,2.4,475.0,SOUTH BENGAL
5982,Digha,Esplanade,A/C Seater (2+3),digha-to-kolkata,3.5,370.0,SOUTH BENGAL
5983,Digha,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,2.0,341.0,SOUTH BENGAL
5984,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,2.4,352.0,SOUTH BENGAL
5985,Digha,Esplanade,A/C Seater / Sleeper (2+1),digha-to-kolkata,1.6,475.0,SOUTH BENGAL
5986,Bus Stand,Esplanade,A/C Seater (2+3),digha-to-kolkata,1.9,280.0,SOUTH BENGAL
5987,Old Digha Bus stand,Esplanade,AC Seater (2+3),digha-to-kolkata,2.4,370.0,SOUTH BENGAL
5988,Bus Stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,1.9,345.0,SOUTH BENGAL
5989,Bus Stand,Esplanade,A/C Push Back (2+3),digha-to-kolkata,2.2,280.0,SOUTH BENGAL
5990,Digha,Esplanade,A/C Executive (2+3),digha-to-kolkata,2.2,370.0,SOUTH BENGAL
5991,Bus Stand,Esplanade,A/C Seater (2+3),digha-to-kolkata,2.7,370.0,SOUTH BENGAL
5992,Digha,Esplanade,A/C Push Back (2+3),digha-to-kolkata,1.8,420.0,SOUTH BENGAL
5993,Bus Stand,Esplanade,A/C Executive (2+3),digha-to-kolkata,2.1,290.0,SOUTH BENGAL
5994,Old Digha,Esplanade,A/C Seater / Sleeper (2+2),digha-to-kolkata,1.3,550.0,SOUTH BENGAL
5995,Snemita Parisheba,Esplanade,AC Seater (2+3),digha-to-kolkata,1.9,352.0,SOUTH BENGAL
5996,Bus Stand,Esplanade,A/C Seater (2+3),digha-to-kolkata,2.3,370.0,SOUTH BENGAL
5997,Bus Stand,Esplanade,A/C Seater (2+3),digha-to-kolkata,2.1,370.0,SOUTH BENGAL
5998,Digha,Esplanade,A/C Seater (2+3),digha-to-kolkata,2.4,420.0,SOUTH BENGAL
5999,Bus Stand,Esplanade,AC Seater (2+2),digha-to-kolkata,1.9,420.0,SOUTH BENGAL
6000,Bus Stand,Esplanade,AC Seater (2+2),digha-to-kolkata,1.5,370.0,SOUTH BENGAL
6001,Old Digha Bus stand,Esplanade,AC Seater (2+3),digha-to-kolkata,2.3,370.0,SOUTH BENGAL
6002,Digha,Esplanade,A/C Seater (2+3),digha-to-kolkata,2.7,370.0,SOUTH BENGAL
6003,Old Digha Bus stand,Esplanade,A/C Seater (2+3),digha-to-kolkata,2.7,400.0,SOUTH BENGAL
6004,Digha,Esplanade,A/C Seater (2+3),digha-to-kolkata,2.7,320.0,SOUTH BENGAL
6005,Bus Stand,Esplanade,NON A/C Seater Push Back (2+3) (2+3),digha-to-kolkata,1.0,250.0,SOUTH BENGAL
6007,Old Digha Bus stand,Esplanade,A/C Push Back (2+3),digha-to-kolkata,3.5,370.0,SOUTH BENGAL
6008,Old Digha Bus stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,2.7,400.0,SOUTH BENGAL
6009,Digha,Esplanade,A/C Push Back (2+3),digha-to-kolkata,2.7,420.0,SOUTH BENGAL
6010,New Digha,Esplanade,A/C Seater / Sleeper (2+2),digha-to-kolkata,1.5,600.0,SOUTH BENGAL
6011,Old Digha Bus stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,1.0,400.0,SOUTH BENGAL
6012,New Digha Bus Stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,2.7,419.0,SOUTH BENGAL
6013,Old Digha Bus Stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,2.5,399.0,SOUTH BENGAL
6014,Bus Stand,Esplanade,AC Seater (2+2),digha-to-kolkata,2.5,320.0,SOUTH BENGAL
6015,old digha bus stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,2.4,285.0,SOUTH BENGAL
6016,old digha bus stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,2.2,299.0,SOUTH BENGAL
6017,Old Digha Bus Stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,2.2,369.0,SOUTH BENGAL
6018,New Digha Bus Stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,2.1,399.0,SOUTH BENGAL
6019,Digha,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,2.1,300.0,SOUTH BENGAL
6020,Digha,Esplanade,Non AC Seater (2+3),digha-to-kolkata,1.8,475.0,SOUTH BENGAL
6021,Digha,Esplanade,A/C Seater (2+3),digha-to-kolkata,1.8,300.0,SOUTH BENGAL
6022,Bus Stand,Esplanade,AC Seater (2+2),digha-to-kolkata,1.9,320.0,SOUTH BENGAL
6023,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,3.2,420.0,SOUTH BENGAL
6024,Digha bus stand,Howrah Bus Stand,NON A/C Seater (2+3),digha-to-kolkata,3.2,199.0,SOUTH BENGAL
6025,Old Digha Petrol Pump,Esplanade,A/C Seater (2+3),digha-to-kolkata,3.2,290.0,SOUTH BENGAL
6028,Bus Stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,3.2,257.0,SOUTH BENGAL
6029,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,2.9,257.0,SOUTH BENGAL
6031,Old Digha bus stand,Esplanade,AC Seater (2+3),digha-to-kolkata,2.9,314.0,SOUTH BENGAL
6032,Bus Stand,Esplanade,A/C Seater (2+3),digha-to-kolkata,2.9,280.0,SOUTH BENGAL
6033,Bus Stand,Esplanade,AC Seater (2+3),digha-to-kolkata,2.8,280.0,SOUTH BENGAL
6034,Bus Stand,Esplanade,A/C Seater Push Back (2+2),digha-to-kolkata,2.8,320.0,SOUTH BENGAL
6036,Old Digha Bus stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,2.8,420.0,SOUTH BENGAL
6037,Old Digha Bus stand,Esplanade,A/C Push Back (2+3),digha-to-kolkata,2.7,420.0,SOUTH BENGAL
6038,Old Digha Bus stand,Esplanade,AC Seater (2+3),digha-to-kolkata,2.7,300.0,SOUTH BENGAL
6039,Old Digha Bus stand,Esplanade,A/C Executive (2+3),digha-to-kolkata,2.7,370.0,SOUTH BENGAL
6040,Old Digha Bus stand,Esplanade,AC Seater (2+3),digha-to-kolkata,2.7,370.0,SOUTH BENGAL
6041,Old Digha Bus stand,Esplanade,A/C Executive (2+3),digha-to-kolkata,2.7,420.0,SOUTH BENGAL
6042,Old Digha Bus stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,2.7,380.0,SOUTH BENGAL
6043,Old Digha Bus stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,2.7,420.0,SOUTH BENGAL
6044,Old Digha Bus stand,Dunlop,AC Seater (2+3),digha-to-kolkata,2.7,420.0,SOUTH BENGAL
6045,Digha,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,2.7,320.0,SOUTH BENGAL
6046,Old Digha Bus stand,Esplanade,Non AC Seater (2+3),digha-to-kolkata,2.7,350.0,SOUTH BENGAL
6047,Digha,Esplanade,A/C Seater (2+3),digha-to-kolkata,2.7,420.0,SOUTH BENGAL
6048,Bus Stand,Dunlop,A/C Seater (2+3),digha-to-kolkata,2.7,350.0,SOUTH BENGAL
6049,New Digha Bus Stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,2.6,399.0,SOUTH BENGAL
6050,Bus Stand,Esplanade,A/C Seater (2+3),digha-to-kolkata,2.5,370.0,SOUTH BENGAL
6051,Bus Stand,Esplanade,A/C Seater (2+3),digha-to-kolkata,2.4,320.0,SOUTH BENGAL
6052,Bus Stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,2.4,399.0,SOUTH BENGAL
6053,Old Digha,Howrah Bus Stand,NON A/C Seater (2+3),digha-to-kolkata,2.1,350.0,SOUTH BENGAL
6054,Old Digha,Esplanade,A/C Seater (2+3),digha-to-kolkata,1.7,320.0,SOUTH BENGAL
6055,Bus Stand,Esplanade,A/C Seater Push Back (2+3),digha-to-kolkata,1.7,449.0,SOUTH BENGAL
6056,Digha,Esplanade,Non AC Seater (2+3),digha-to-kolkata,1.8,200.0,SOUTH BENGAL
6057,Old Digha,Esplanade,NON A/C Seater (2+3),digha-to-kolkata,1.8,240.0,SOUTH BENGAL
6059,Digha,Esplanade,A/C Seater (2+3),digha-to-kolkata,1.9,399.0,SOUTH BENGAL
6060,Digha,Esplanade,Non AC Seater (2+3),digha-to-kolkata,1.2,350.0,SOUTH BENGAL
6061,Esplanade,MIDNAPUR,Non AC Seater (2+3),kolkata-to-midnapore,4.6,110.0,SOUTH BENGAL
6062,Karunamoyee,MIDNAPUR,Non AC Seater (2+3),kolkata-to-midnapore,3.4,118.0,SOUTH BENGAL
6063,Garia,MIDNAPUR,Non AC Seater (2+3),kolkata-to-midnapore,4.2,129.0,SOUTH BENGAL
6064,Esplanade,MIDNAPUR,Non AC Seater (2+3),kolkata-to-midnapore,4.4,110.0,SOUTH BENGAL
6065,Esplanade,MIDNAPUR,Non AC Seater (2+3),kolkata-to-midnapore,4.3,110.0,SOUTH BENGAL
6066,Esplanade,MIDNAPUR,Non AC Seater (2+3),kolkata-to-midnapore,3.7,110.0,SOUTH BENGAL
6068,Esplanade,MIDNAPUR,Non AC Seater (2+3),kolkata-to-midnapore,2.7,110.0,SOUTH BENGAL
6069,Esplanade,MIDNAPUR,Non AC Seater (2+3),kolkata-to-midnapore,3.0,110.0,SOUTH BENGAL
6070,Esplanade,MIDNAPUR,Non AC Seater (2+3),kolkata-to-midnapore,4.0,110.0,SOUTH BENGAL
6072,Esplanade,MIDNAPUR,Non AC Seater (2+3),kolkata-to-midnapore,4.2,110.0,SOUTH BENGAL
6073,Esplanade,MIDNAPUR,Non AC Seater (2+3),kolkata-to-midnapore,3.2,110.0,SOUTH BENGAL
6077,Esplanade,Midnapur Bus Stand,Non AC Seater (2+3),kolkata-to-midnapore,1.7,130.0,SOUTH BENGAL
6078,Karunamoyee,Chelidanga,Volvo A/C Seater (2+2),kolkata-to-asansol,4.3,524.0,SOUTH BENGAL
6079,Esplanade,Chelidanga,Volvo A/C Seater (2+2),kolkata-to-asansol,3.3,524.0,SOUTH BENGAL
6081,Karunamoyee,Chelidanga,Volvo 9600 A/C Seater (2+2),kolkata-to-asansol,4.6,524.0,SOUTH BENGAL
6082,Esplanade,Chelidanga,Volvo A/C Seater (2+2),kolkata-to-asansol,3.9,524.0,SOUTH BENGAL
6084,Esplanade,Chelidanga,Volvo 9600 A/C Seater (2+2),kolkata-to-asansol,4.5,524.0,SOUTH BENGAL
6085,Esplanade,Chelidanga,Volvo A/C Seater (2+2),kolkata-to-asansol,4.1,524.0,SOUTH BENGAL
6086,Karunamoyee,Chelidanga,Volvo A/C Seater (2+2),kolkata-to-asansol,4.4,524.0,SOUTH BENGAL
6088,Esplanade,Chelidanga,Volvo A/C Seater (2+2),kolkata-to-asansol,4.4,524.0,SOUTH BENGAL
6091,Karunamoyee,Chelidanga,Volvo A/C Seater (2+2),kolkata-to-asansol,4.0,524.0,SOUTH BENGAL
6092,Esplanade,Chelidanga,Volvo A/C Seater (2+2),kolkata-to-asansol,4.3,524.0,SOUTH BENGAL
6093,Esplanade,Chelidanga,Volvo A/C Seater (2+2),kolkata-to-asansol,4.5,524.0,SOUTH BENGAL
6094,Karunamoyee,Chelidanga,Volvo A/C Seater (2+2),kolkata-to-asansol,3.9,524.0,SOUTH BENGAL
6095,Esplanade,Chelidanga,Volvo A/C Seater (2+2),kolkata-to-asansol,4.7,524.0,SOUTH BENGAL
6096,Esplanade,Chelidanga,Volvo A/C Seater (2+2),kolkata-to-asansol,4.0,524.0,SOUTH BENGAL
6097,Karunamoyee,Chelidanga,Volvo A/C Seater (2+2),kolkata-to-asansol,4.2,524.0,SOUTH BENGAL
6098,Esplanade,Chelidanga,Volvo A/C Seater (2+2),kolkata-to-asansol,3.8,524.0,SOUTH BENGAL
